split,segment_name,waymo_weather,predicted_weather,prediction_confidence,prob_sun_clear,prob_cloudy,prob_foggy,prob_rain,prob_snow,location,time_of_day,total_frames,labeled_frames,date,day_of_week,hour_of_day,local_time,tfrecord
val,9579041874842301407_1300_000_1320_000,sunny,rain/storm,0.9115,0.005,0.0288,0.0171,0.9115,0.0376,location_sf,Dawn/Dusk,199,20,2019-05-10,Friday,20,20:22:56,segment-9579041874842301407_1300_000_1320_000_with_camera_labels.tfrecord
val,967082162553397800_5102_900_5122_900,sunny,rain/storm,0.6315,0.0047,0.2499,0.0491,0.6315,0.0649,location_phx,Dawn/Dusk,199,30,2017-10-09,Monday,18,18:13:36,segment-967082162553397800_5102_900_5122_900_with_camera_labels.tfrecord
test,10084636266401282188_1120_000_1140_000,sunny,rain/storm,0.8768,0.0006,0.0091,0.0019,0.8768,0.1116,location_sf,Dawn/Dusk,199,0,2019-05-20,Monday,20,20:04:00,segment-10084636266401282188_1120_000_1140_000_with_camera_labels.tfrecord
test,10149575340910243572_2720_000_2740_000,sunny,rain/storm,0.9137,0.0008,0.0127,0.0536,0.9137,0.0191,location_sf,Day,199,0,2019-05-16,Thursday,12,12:33:37,segment-10149575340910243572_2720_000_2740_000_with_camera_labels.tfrecord
test,10161761842905385678_760_000_780_000,sunny,rain/storm,0.9179,0.0005,0.0141,0.0032,0.9179,0.0644,location_sf,Dawn/Dusk,198,0,2019-05-06,Monday,19,19:29:11,segment-10161761842905385678_760_000_780_000_with_camera_labels.tfrecord
test,10410418118434245359_5140_000_5160_000,sunny,rain/storm,0.8565,0.0003,0.0047,0.005,0.8565,0.1336,location_sf,Day,197,0,2019-05-08,Wednesday,7,07:36:46,segment-10410418118434245359_5140_000_5160_000_with_camera_labels.tfrecord
test,10488772413132920574_680_000_700_000,sunny,rain/storm,0.9677,0.0007,0.0034,0.0021,0.9677,0.0261,location_sf,Day,199,0,2019-05-07,Tuesday,17,17:51:14,segment-10488772413132920574_680_000_700_000_with_camera_labels.tfrecord
test,10504764403039842352_460_000_480_000,sunny,rain/storm,0.6756,0.1754,0.0971,0.0245,0.6756,0.0274,location_other,Dawn/Dusk,166,0,2019-05-16,Thursday,19,19:42:03,segment-10504764403039842352_460_000_480_000_with_camera_labels.tfrecord
test,10534368980139017457_4480_000_4500_000,sunny,rain/storm,0.8598,0.0224,0.069,0.0417,0.8598,0.0071,location_sf,Night,199,0,2019-05-10,Friday,21,21:15:56,segment-10534368980139017457_4480_000_4500_000_with_camera_labels.tfrecord
test,10649066155322078676_1660_000_1680_000,sunny,rain/storm,0.9521,0.0004,0.008,0.0022,0.9521,0.0372,location_sf,Day,196,0,2019-05-07,Tuesday,7,07:49:29,segment-10649066155322078676_1660_000_1680_000_with_camera_labels.tfrecord
test,10802932587105534078_1280_000_1300_000,sunny,rain/storm,0.6084,0.0177,0.0365,0.0128,0.6084,0.3246,location_sf,Dawn/Dusk,197,0,2019-05-14,Tuesday,19,19:53:14,segment-10802932587105534078_1280_000_1300_000_with_camera_labels.tfrecord
test,10940141908690367388_4420_000_4440_000,sunny,rain/storm,0.7512,0.0033,0.0304,0.002,0.7512,0.2132,location_sf,Day,199,0,2019-05-08,Wednesday,7,07:24:46,segment-10940141908690367388_4420_000_4440_000_with_camera_labels.tfrecord
test,10980133015080705026_780_000_800_000,sunny,rain/storm,0.6847,0.0001,0.0013,0.0039,0.6847,0.31,location_sf,Day,198,0,2019-05-06,Monday,9,09:15:34,segment-10980133015080705026_780_000_800_000_with_camera_labels.tfrecord
test,10998289306141768318_1280_000_1300_000,sunny,rain/storm,0.9435,0.0003,0.0063,0.0021,0.9435,0.0479,location_sf,Day,198,0,2019-05-21,Tuesday,17,17:03:37,segment-10998289306141768318_1280_000_1300_000_with_camera_labels.tfrecord
test,11096867396355523348_1460_000_1480_000,sunny,rain/storm,0.83,0.0001,0.0026,0.0022,0.83,0.1652,location_sf,Day,198,0,2019-05-07,Tuesday,7,07:46:09,segment-11096867396355523348_1460_000_1480_000_with_camera_labels.tfrecord
test,11436803605426256250_1720_000_1740_000,sunny,rain/storm,0.8524,0.0387,0.0639,0.0185,0.8524,0.0265,location_sf,Night,199,0,2019-05-17,Friday,20,20:52:03,segment-11436803605426256250_1720_000_1740_000_with_camera_labels.tfrecord
test,11672844176539348333_4440_000_4460_000,sunny,rain/storm,0.8423,0.0353,0.0804,0.0349,0.8423,0.0072,location_sf,Night,198,0,2019-05-10,Friday,21,21:15:16,segment-11672844176539348333_4440_000_4460_000_with_camera_labels.tfrecord
test,11867874114645674271_600_000_620_000,sunny,rain/storm,0.8546,0.0246,0.0785,0.0353,0.8546,0.0069,location_other,Night,187,0,2019-04-23,Tuesday,19,19:58:41,segment-11867874114645674271_600_000_620_000_with_camera_labels.tfrecord
test,11933765568165455008_2940_000_2960_000,sunny,rain/storm,0.7288,0.0103,0.0208,0.0261,0.7288,0.2139,location_sf,Dawn/Dusk,198,0,2019-05-06,Monday,20,20:05:31,segment-11933765568165455008_2940_000_2960_000_with_camera_labels.tfrecord
test,11987368976578218644_1340_000_1360_000,sunny,rain/storm,0.7434,0.0003,0.0091,0.0021,0.7434,0.2451,location_sf,Day,198,0,2019-05-07,Tuesday,7,07:44:09,segment-11987368976578218644_1340_000_1360_000_with_camera_labels.tfrecord
test,12056192874455954437_140_000_160_000,sunny,rain/storm,0.8408,0.004,0.035,0.003,0.8408,0.1173,location_sf,Day,199,0,2019-05-14,Tuesday,7,07:15:32,segment-12056192874455954437_140_000_160_000_with_camera_labels.tfrecord
test,12153647356523920032_2560_000_2580_000,sunny,sun/clear,0.8818,0.8818,0.0491,0.0012,0.0441,0.0237,location_phx,Day,199,0,2019-11-02,Saturday,8,08:55:13,segment-12153647356523920032_2560_000_2580_000_with_camera_labels.tfrecord
test,12537711031998520792_3080_000_3100_000,sunny,rain/storm,0.8675,0.0628,0.0399,0.0035,0.8675,0.0263,location_sf,Day,198,0,2019-05-29,Wednesday,18,18:09:41,segment-12537711031998520792_3080_000_3100_000_with_camera_labels.tfrecord
test,12555145882162126399_1180_000_1200_000,sunny,rain/storm,0.9478,0.0002,0.0032,0.0052,0.9478,0.0437,location_sf,Day,199,0,2019-05-16,Thursday,7,07:20:41,segment-12555145882162126399_1180_000_1200_000_with_camera_labels.tfrecord
test,12892154548237137398_2820_000_2840_000,sunny,rain/storm,0.9497,0.0011,0.0104,0.0039,0.9497,0.0348,location_sf,Day,198,0,2019-05-16,Thursday,7,07:48:01,segment-12892154548237137398_2820_000_2840_000_with_camera_labels.tfrecord
test,13034900465317073842_1700_000_1720_000,sunny,rain/storm,0.7594,0.0325,0.1577,0.0212,0.7594,0.0293,location_sf,Day,198,0,2019-05-29,Wednesday,8,08:17:41,segment-13034900465317073842_1700_000_1720_000_with_camera_labels.tfrecord
test,13347759874869607317_1540_000_1560_000,sunny,rain/storm,0.9259,0.0001,0.0018,0.0034,0.9259,0.0688,location_sf,Day,198,0,2019-05-07,Tuesday,7,07:47:29,segment-13347759874869607317_1540_000_1560_000_with_camera_labels.tfrecord
test,13585389505831587326_2560_000_2580_000,sunny,rain/storm,0.9791,0.0004,0.0054,0.0038,0.9791,0.0112,location_sf,Day,199,0,2019-05-07,Tuesday,8,08:04:29,segment-13585389505831587326_2560_000_2580_000_with_camera_labels.tfrecord
test,13732041959462600641_720_000_740_000,sunny,cloudy/overcast,0.5344,0.2443,0.5344,0.0135,0.1964,0.0114,location_sf,Day,199,0,2019-05-24,Friday,17,17:07:20,segment-13732041959462600641_720_000_740_000_with_camera_labels.tfrecord
test,13748565785898537200_680_000_700_000,sunny,rain/storm,0.8026,0.0433,0.0951,0.0464,0.8026,0.0125,location_phx,Night,197,0,2019-11-12,Tuesday,22,22:03:47,segment-13748565785898537200_680_000_700_000_with_camera_labels.tfrecord
test,1376304843325714018_3420_000_3440_000,sunny,rain/storm,0.6978,0.0279,0.0946,0.0022,0.6978,0.1774,location_sf,Day,199,0,2019-05-14,Tuesday,10,10:45:10,segment-1376304843325714018_3420_000_3440_000_with_camera_labels.tfrecord
test,13781857304705519152_2740_000_2760_000,sunny,rain/storm,0.668,0.0006,0.0028,0.0023,0.668,0.3263,location_sf,Day,199,0,2019-05-16,Thursday,7,07:46:41,segment-13781857304705519152_2740_000_2760_000_with_camera_labels.tfrecord
test,13787943721654585343_1220_000_1240_000,sunny,rain/storm,0.9846,0.0003,0.0025,0.0027,0.9846,0.01,location_sf,Day,197,0,2019-05-21,Tuesday,17,17:02:37,segment-13787943721654585343_1220_000_1240_000_with_camera_labels.tfrecord
test,13790309965076620852_6520_000_6540_000,sunny,rain/storm,0.6739,0.0725,0.1261,0.1178,0.6739,0.0097,location_phx,Night,198,0,2019-11-18,Monday,18,18:29:12,segment-13790309965076620852_6520_000_6540_000_with_camera_labels.tfrecord
test,13849332693800388551_960_000_980_000,sunny,rain/storm,0.8044,0.0359,0.0334,0.004,0.8044,0.1223,location_sf,Day,199,0,2019-05-07,Tuesday,14,14:36:17,segment-13849332693800388551_960_000_980_000_with_camera_labels.tfrecord
test,13887882285811432765_740_000_760_000,sunny,rain/storm,0.9711,0.0021,0.021,0.0016,0.9711,0.0042,location_sf,Day,198,0,2019-05-09,Thursday,11,11:47:33,segment-13887882285811432765_740_000_760_000_with_camera_labels.tfrecord
test,13944616099709049906_1020_000_1040_000,sunny,rain/storm,0.7474,0.1125,0.0578,0.0357,0.7474,0.0465,location_sf,Dawn/Dusk,198,0,2019-05-21,Tuesday,19,19:50:13,segment-13944616099709049906_1020_000_1040_000_with_camera_labels.tfrecord
test,1417898473608326362_2560_000_2580_000,sunny,rain/storm,0.8311,0.0277,0.0659,0.0644,0.8311,0.0109,location_sf,Night,199,0,2019-05-10,Friday,20,20:43:56,segment-1417898473608326362_2560_000_2580_000_with_camera_labels.tfrecord
test,14188689528137485670_2660_000_2680_000,sunny,rain/storm,0.6202,0.2541,0.0673,0.02,0.6202,0.0385,location_other,Day,198,0,2019-04-19,Friday,8,08:30:31,segment-14188689528137485670_2660_000_2680_000_with_camera_labels.tfrecord
test,14386836877680112549_4460_000_4480_000,sunny,rain/storm,0.9552,0.007,0.0078,0.0019,0.9552,0.028,location_sf,Day,198,0,2019-05-29,Wednesday,18,18:32:41,segment-14386836877680112549_4460_000_4480_000_with_camera_labels.tfrecord
test,14470988792985854683_760_000_780_000,sunny,sun/clear,0.6569,0.6569,0.05,0.0101,0.1806,0.1024,location_phx,Day,199,0,2019-09-04,Wednesday,7,07:28:45,segment-14470988792985854683_760_000_780_000_with_camera_labels.tfrecord
test,14586026017427828517_700_000_720_000,sunny,rain/storm,0.8858,0.0525,0.0341,0.0048,0.8858,0.0228,location_sf,Day,199,0,2019-05-08,Wednesday,17,17:57:34,segment-14586026017427828517_700_000_720_000_with_camera_labels.tfrecord
test,14631629219048194483_2720_000_2740_000,sunny,rain/storm,0.9426,0.0005,0.0075,0.0034,0.9426,0.0459,location_sf,Day,199,0,2019-05-16,Thursday,7,07:46:21,segment-14631629219048194483_2720_000_2740_000_with_camera_labels.tfrecord
test,14643284977980826278_520_000_540_000,sunny,rain/storm,0.9343,0.0088,0.0124,0.0101,0.9343,0.0345,location_sf,Dawn/Dusk,198,0,2019-05-17,Friday,20,20:32:03,segment-14643284977980826278_520_000_540_000_with_camera_labels.tfrecord
test,14737335824319407706_1980_000_2000_000,sunny,rain/storm,0.5909,0.1103,0.1649,0.0555,0.5909,0.0784,location_other,Day,199,0,2019-04-23,Tuesday,18,18:10:50,segment-14737335824319407706_1980_000_2000_000_with_camera_labels.tfrecord
test,14918167237855418464_1420_000_1440_000,sunny,sun/clear,0.65,0.65,0.0881,0.0035,0.2015,0.0569,location_sf,Day,199,0,2019-05-07,Tuesday,14,14:43:56,segment-14918167237855418464_1420_000_1440_000_with_camera_labels.tfrecord
test,15272375112495403395_620_000_640_000,sunny,rain/storm,0.8444,0.0303,0.0843,0.0356,0.8444,0.0054,location_phx,Night,196,0,2019-05-29,Wednesday,21,21:06:54,segment-15272375112495403395_620_000_640_000_with_camera_labels.tfrecord
test,15370024704033662533_1240_000_1260_000,sunny,rain/storm,0.6873,0.0006,0.0028,0.0056,0.6873,0.3037,location_sf,Day,197,0,2019-05-16,Thursday,7,07:21:41,segment-15370024704033662533_1240_000_1260_000_with_camera_labels.tfrecord
test,15410814825574326536_2620_000_2640_000,sunny,rain/storm,0.9652,0.0001,0.0016,0.0024,0.9652,0.0306,location_sf,Day,199,0,2019-05-14,Tuesday,12,12:06:25,segment-15410814825574326536_2620_000_2640_000_with_camera_labels.tfrecord
test,15739335479094705947_1420_000_1440_000,sunny,rain/storm,0.7317,0.0003,0.004,0.0084,0.7317,0.2557,location_sf,Day,199,0,2019-05-07,Tuesday,7,07:45:29,segment-15739335479094705947_1420_000_1440_000_with_camera_labels.tfrecord
test,15865907199900332614_760_000_780_000,sunny,rain/storm,0.9234,0.0013,0.0164,0.0063,0.9234,0.0526,location_sf,Day,198,0,2019-05-31,Friday,7,07:31:14,segment-15865907199900332614_760_000_780_000_with_camera_labels.tfrecord
test,16050146835908439029_4500_000_4520_000,sunny,rain/storm,0.9656,0.0008,0.0264,0.0012,0.9656,0.006,location_sf,Day,198,0,2019-05-14,Tuesday,12,12:37:45,segment-16050146835908439029_4500_000_4520_000_with_camera_labels.tfrecord
test,16062780403777359835_2580_000_2600_000,sunny,rain/storm,0.765,0.0081,0.1086,0.0981,0.765,0.0201,location_phx,Dawn/Dusk,199,0,2019-10-05,Saturday,17,17:57:29,segment-16062780403777359835_2580_000_2600_000_with_camera_labels.tfrecord
test,16367045247642649300_3060_000_3080_000,sunny,rain/storm,0.9237,0.0063,0.0337,0.0008,0.9237,0.0355,location_sf,Day,197,0,2019-05-07,Tuesday,15,15:11:17,segment-16367045247642649300_3060_000_3080_000_with_camera_labels.tfrecord
test,16418654553014119039_4340_000_4360_000,sunny,rain/storm,0.7585,0.039,0.1042,0.0901,0.7585,0.0082,location_sf,Night,198,0,2019-05-10,Friday,21,21:13:36,segment-16418654553014119039_4340_000_4360_000_with_camera_labels.tfrecord
test,1664548685643064400_2240_000_2260_000,sunny,sun/clear,0.9489,0.9489,0.0192,0.0043,0.0175,0.0102,location_phx,Day,197,0,2019-11-02,Saturday,14,14:37:27,segment-1664548685643064400_2240_000_2260_000_with_camera_labels.tfrecord
test,16721473705085324478_2580_000_2600_000,sunny,sun/clear,0.492,0.492,0.4822,0.0047,0.0203,0.0008,location_sf,Day,199,0,2019-05-29,Wednesday,8,08:32:21,segment-16721473705085324478_2580_000_2600_000_with_camera_labels.tfrecord
test,16743182245734335352_1260_000_1280_000,sunny,rain/storm,0.7916,0.0075,0.0191,0.0241,0.7916,0.1577,location_sf,Dawn/Dusk,199,0,2019-05-14,Tuesday,19,19:52:53,segment-16743182245734335352_1260_000_1280_000_with_camera_labels.tfrecord
test,16942495693882305487_4340_000_4360_000,sunny,rain/storm,0.9073,0.0199,0.0147,0.0045,0.9073,0.0536,location_sf,Day,198,0,2019-05-29,Wednesday,18,18:30:41,segment-16942495693882305487_4340_000_4360_000_with_camera_labels.tfrecord
test,16951245307634830999_1400_000_1420_000,sunny,rain/storm,0.73,0.0625,0.123,0.0763,0.73,0.0081,location_phx,Night,195,0,2019-09-15,Sunday,19,19:11:28,segment-16951245307634830999_1400_000_1420_000_with_camera_labels.tfrecord
test,1703056599550681101_4380_000_4400_000,sunny,rain/storm,0.7369,0.0572,0.119,0.0786,0.7369,0.0083,location_sf,Night,198,0,2019-05-10,Friday,21,21:14:16,segment-1703056599550681101_4380_000_4400_000_with_camera_labels.tfrecord
test,17052666463197337241_4560_000_4580_000,sunny,rain/storm,0.8465,0.0008,0.0209,0.0033,0.8465,0.1285,location_sf,Day,198,0,2019-05-16,Thursday,8,08:17:01,segment-17052666463197337241_4560_000_4580_000_with_camera_labels.tfrecord
test,17136775999940024630_4860_000_4880_000,sunny,rain/storm,0.7798,0.0322,0.1344,0.0286,0.7798,0.025,location_other,Night,188,0,2019-04-15,Monday,19,19:26:02,segment-17136775999940024630_4860_000_4880_000_with_camera_labels.tfrecord
test,17174012103392027911_3500_000_3520_000,sunny,sun/clear,0.6723,0.6723,0.0665,0.0035,0.2348,0.023,location_phx,Day,199,0,2019-10-12,Saturday,12,12:44:06,segment-17174012103392027911_3500_000_3520_000_with_camera_labels.tfrecord
test,17212025549630306883_2500_000_2520_000,sunny,rain/storm,0.8032,0.0002,0.0052,0.0186,0.8032,0.1728,location_sf,Day,198,0,2019-05-16,Thursday,12,12:29:57,segment-17212025549630306883_2500_000_2520_000_with_camera_labels.tfrecord
test,17262030607996041518_540_000_560_000,sunny,rain/storm,0.9332,0.024,0.0224,0.0084,0.9332,0.0119,location_sf,Dawn/Dusk,198,0,2019-05-17,Friday,20,20:32:23,segment-17262030607996041518_540_000_560_000_with_camera_labels.tfrecord
test,1735154401471216485_440_000_460_000,sunny,sun/clear,0.7388,0.7388,0.0537,0.0096,0.157,0.0408,location_phx,Dawn/Dusk,198,0,2019-08-20,Tuesday,18,18:41:04,segment-1735154401471216485_440_000_460_000_with_camera_labels.tfrecord
test,17387485694427326992_760_000_780_000,sunny,rain/storm,0.738,0.0104,0.0311,0.0032,0.738,0.2172,location_sf,Day,199,0,2019-05-14,Tuesday,7,07:25:52,segment-17387485694427326992_760_000_780_000_with_camera_labels.tfrecord
test,17595457728136868510_860_000_880_000,sunny,sun/clear,0.9628,0.9628,0.0174,0.0009,0.014,0.0047,location_phx,Day,199,0,2019-09-15,Sunday,10,10:55:29,segment-17595457728136868510_860_000_880_000_with_camera_labels.tfrecord
test,1765211916310163252_4400_000_4420_000,sunny,rain/storm,0.8833,0.0172,0.0562,0.0387,0.8833,0.0045,location_sf,Night,198,0,2019-05-10,Friday,21,21:14:36,segment-1765211916310163252_4400_000_4420_000_with_camera_labels.tfrecord
test,17756183617755834457_1940_000_1960_000,sunny,rain/storm,0.8606,0.0009,0.0048,0.0201,0.8606,0.1135,location_sf,Day,199,0,2019-05-16,Thursday,7,07:33:21,segment-17756183617755834457_1940_000_1960_000_with_camera_labels.tfrecord
test,17792628511034220885_2360_000_2380_000,sunny,rain/storm,0.828,0.0259,0.09,0.0514,0.828,0.0047,location_other,Night,172,0,2019-04-11,Thursday,20,20:16:02,segment-17792628511034220885_2360_000_2380_000_with_camera_labels.tfrecord
test,17835886859721116155_1860_000_1880_000,sunny,rain/storm,0.8523,0.0264,0.0695,0.0426,0.8523,0.0092,location_sf,Night,199,0,2019-05-17,Friday,20,20:54:23,segment-17835886859721116155_1860_000_1880_000_with_camera_labels.tfrecord
test,18149616047892103767_2460_000_2480_000,sunny,sun/clear,0.8918,0.8918,0.0381,0.0015,0.058,0.0106,location_other,Day,198,0,2019-04-19,Friday,13,13:44:01,segment-18149616047892103767_2460_000_2480_000_with_camera_labels.tfrecord
test,1936395688683397781_2580_000_2600_000,sunny,rain/storm,0.7433,0.0487,0.1251,0.0724,0.7433,0.0106,location_sf,Night,199,0,2019-05-10,Friday,20,20:44:16,segment-1936395688683397781_2580_000_2600_000_with_camera_labels.tfrecord
test,2218963221891181906_4360_000_4380_000,sunny,rain/storm,0.4384,0.1228,0.3758,0.0172,0.4384,0.0458,location_phx,Day,197,0,2019-11-16,Saturday,12,12:27:21,segment-2218963221891181906_4360_000_4380_000_with_camera_labels.tfrecord
test,2257381802419655779_820_000_840_000,sunny,rain/storm,0.8134,0.0141,0.1487,0.0082,0.8134,0.0157,location_sf,Day,198,0,2019-05-20,Monday,18,18:28:26,segment-2257381802419655779_820_000_840_000_with_camera_labels.tfrecord
test,2363225200168330815_760_000_780_000,sunny,rain/storm,0.9421,0.0225,0.0207,0.0017,0.9421,0.013,location_sf,Day,199,0,2019-05-08,Wednesday,17,17:58:34,segment-2363225200168330815_760_000_780_000_with_camera_labels.tfrecord
test,2374138435300423201_2600_000_2620_000,sunny,rain/storm,0.7665,0.0388,0.0995,0.086,0.7665,0.0092,location_sf,Night,199,0,2019-05-10,Friday,20,20:44:36,segment-2374138435300423201_2600_000_2620_000_with_camera_labels.tfrecord
test,2383902674438058857_4420_000_4440_000,sunny,sun/clear,0.8943,0.8943,0.0717,0.0021,0.0198,0.0121,location_phx,Day,198,0,2019-09-06,Friday,12,12:03:40,segment-2383902674438058857_4420_000_4440_000_with_camera_labels.tfrecord
test,2601205676330128831_4880_000_4900_000,sunny,sun/clear,0.8591,0.8591,0.054,0.0024,0.0787,0.0058,location_other,Day,199,0,2019-04-13,Saturday,12,12:20:36,segment-2601205676330128831_4880_000_4900_000_with_camera_labels.tfrecord
test,2709541197299883157_1140_000_1160_000,sunny,rain/storm,0.8579,0.0018,0.0129,0.0068,0.8579,0.1206,location_sf,Dawn/Dusk,199,0,2019-05-20,Monday,20,20:04:20,segment-2709541197299883157_1140_000_1160_000_with_camera_labels.tfrecord
test,2714318267497393311_480_000_500_000,sunny,rain/storm,0.8325,0.0672,0.04,0.0201,0.8325,0.0402,location_sf,Dawn/Dusk,198,0,2019-05-17,Friday,20,20:31:23,segment-2714318267497393311_480_000_500_000_with_camera_labels.tfrecord
test,2795127582672852315_4140_000_4160_000,sunny,rain/storm,0.9584,0.0009,0.0069,0.0139,0.9584,0.0199,location_sf,Day,198,0,2019-05-15,Wednesday,16,16:37:36,segment-2795127582672852315_4140_000_4160_000_with_camera_labels.tfrecord
test,2830680430134047327_1720_000_1740_000,sunny,rain/storm,0.654,0.0004,0.0069,0.0419,0.654,0.2968,location_sf,Day,198,0,2019-05-16,Thursday,12,12:16:57,segment-2830680430134047327_1720_000_1740_000_with_camera_labels.tfrecord
test,2906594041697319079_3040_000_3060_000,sunny,rain/storm,0.8566,0.0409,0.0401,0.0013,0.8566,0.0611,location_sf,Day,198,0,2019-05-07,Tuesday,15,15:10:57,segment-2906594041697319079_3040_000_3060_000_with_camera_labels.tfrecord
test,2942662230423855469_880_000_900_000,sunny,rain/storm,0.4555,0.1619,0.3116,0.0227,0.4555,0.0482,location_sf,Day,199,0,2019-05-31,Friday,17,17:19:10,segment-2942662230423855469_880_000_900_000_with_camera_labels.tfrecord
